order_details_id,order_id,order_date,order_time,item_id,item_price
6647,2936,2023-02-18,19:15:17,123,9.00
6648,2936,2023-02-18,19:15:17,123,9.00
6649,2936,2023-02-18,19:15:17,106,7.00
6650,2937,2023-02-18,19:57:16,101,12.95
6651,2938,2023-02-18,20:07:26,104,10.50
6652,2938,2023-02-18,20:07:26,110,17.95
6653,2938,2023-02-18,20:07:26,117,12.95
6654,2939,2023-02-18,20:08:11,101,12.95
6655,2939,2023-02-18,20:08:11,122,7.00
6656,2940,2023-02-18,20:20:30,124,14.50
6657,2941,2023-02-18,20:27:48,108,14.50
6658,2941,2023-02-18,20:27:48,112,14.95
6659,2941,2023-02-18,20:27:48,120,13.95
6660,2941,2023-02-18,20:27:48,120,13.95
6661,2942,2023-02-18,20:34:26,108,14.50
6662,2942,2023-02-18,20:34:26,109,17.95
6663,2942,2023-02-18,20:34:26,113,5.00
6664,2942,2023-02-18,20:34:26,105,7.00
6665,2943,2023-02-18,20:41:00,102,13.95
6666,2943,2023-02-18,20:41:00,125,17.95
6667,2943,2023-02-18,20:41:00,113,5.00
6668,2943,2023-02-18,20:41:00,114,9.00
6669,2944,2023-02-18,21:17:25,108,14.50
6670,2944,2023-02-18,21:17:25,128,15.50
6671,2944,2023-02-18,21:17:25,112,14.95
6672,2945,2023-02-18,21:30:26,109,17.95
6673,2945,2023-02-18,21:30:26,112,14.95
6674,2945,2023-02-18,21:30:26,119,11.95
6675,2946,2023-02-18,21:40:57,122,7.00
6676,2947,2023-02-18,22:15:02,111,11.95
6677,2947,2023-02-18,22:15:02,112,14.95
6678,2947,2023-02-18,22:15:02,131,17.95
6679,2948,2023-02-18,22:40:30,112,14.95
6680,2948,2023-02-18,22:40:30,112,14.95
6681,2948,2023-02-18,22:40:30,120,13.95
6682,2948,2023-02-18,22:40:30,121,10.50
6683,2949,2023-02-19,11:15:43,112,14.95
6684,2950,2023-02-19,11:35:51,107,16.50
6685,2950,2023-02-19,11:35:51,125,17.95
6686,2950,2023-02-19,11:35:51,129,15.50
6687,2951,2023-02-19,11:39:10,124,14.50
6688,2951,2023-02-19,11:39:10,117,12.95
6689,2951,2023-02-19,11:39:10,132,16.95
6690,2952,2023-02-19,12:03:36,116,13.95
6691,2952,2023-02-19,12:03:36,105,7.00
6692,2953,2023-02-19,12:20:32,108,14.50
6693,2953,2023-02-19,12:20:32,118,14.95
6694,2954,2023-02-19,12:21:49,108,14.50
6695,2955,2023-02-19,12:25:18,124,14.50
6696,2956,2023-02-19,12:33:38,125,17.95
6697,2956,2023-02-19,12:33:38,117,12.95
6698,2956,2023-02-19,12:33:38,118,14.95
6699,2956,2023-02-19,12:33:38,131,17.95
6700,2957,2023-02-19,12:40:31,124,14.50
6701,2957,2023-02-19,12:40:31,117,12.95
6702,2958,2023-02-19,12:56:06,109,17.95
6703,2958,2023-02-19,12:56:06,129,15.50
6704,2958,2023-02-19,12:56:06,113,5.00
6705,2958,2023-02-19,12:56:06,119,11.95
6706,2959,2023-02-19,13:01:24,109,17.95
6707,2960,2023-02-19,13:09:03,120,13.95
6708,2960,2023-02-19,13:09:03,122,7.00
6709,2960,2023-02-19,13:09:03,130,19.95
6710,2961,2023-02-19,13:13:54,101,12.95
6711,2961,2023-02-19,13:13:54,107,16.50
6712,2961,2023-02-19,13:13:54,109,17.95
6713,2961,2023-02-19,13:13:54,117,12.95
6714,2961,2023-02-19,13:13:54,127,17.95
6715,2961,2023-02-19,13:13:54,127,17.95
6716,2961,2023-02-19,13:13:54,118,14.95
6717,2961,2023-02-19,13:13:54,105,7.00
6718,2961,2023-02-19,13:13:54,130,19.95
6719,2961,2023-02-19,13:13:54,131,17.95
6720,2961,2023-02-19,13:13:54,132,16.95
6721,2962,2023-02-19,13:18:02,130,19.95
6722,2963,2023-02-19,13:22:56,102,13.95
6723,2963,2023-02-19,13:22:56,109,17.95
6724,2963,2023-02-19,13:22:56,113,5.00
6725,2963,2023-02-19,13:22:56,118,14.95
6726,2964,2023-02-19,13:27:47,102,13.95
6727,2964,2023-02-19,13:27:47,130,19.95
6728,2965,2023-02-19,13:35:13,111,11.95
6729,2966,2023-02-19,13:37:11,125,17.95
6730,2967,2023-02-19,13:44:40,115,11.95
6731,2967,2023-02-19,13:44:40,128,15.50
6732,2967,2023-02-19,13:44:40,129,15.50
6733,2967,2023-02-19,13:44:40,105,7.00
6734,2967,2023-02-19,13:44:40,123,9.00
6735,2968,2023-02-19,14:06:37,107,16.50
6736,2968,2023-02-19,14:06:37,116,13.95
6737,2969,2023-02-19,14:10:09,101,12.95
6738,2970,2023-02-19,14:19:12,104,10.50
6739,2971,2023-02-19,14:32:56,101,12.95
6740,2972,2023-02-19,14:59:53,127,17.95
6741,2973,2023-02-19,15:04:17,108,14.50
6742,2974,2023-02-19,15:07:56,106,7.00
6743,2975,2023-02-19,15:22:51,107,16.50
6744,2975,2023-02-19,15:22:51,121,10.50
6745,2976,2023-02-19,15:29:10,109,17.95
6746,2976,2023-02-19,15:29:10,113,5.00
6747,2976,2023-02-19,15:29:10,106,7.00
6748,2977,2023-02-19,15:33:26,113,5.00
6749,2978,2023-02-19,15:45:48,118,14.95
6750,2978,2023-02-19,15:45:48,122,7.00
6751,2979,2023-02-19,16:43:03,117,12.95
6752,2979,2023-02-19,16:43:03,113,5.00
6753,2980,2023-02-19,16:48:44,108,14.50
6754,2980,2023-02-19,16:48:44,129,15.50
6755,2980,2023-02-19,16:48:44,132,16.95
6756,2981,2023-02-19,17:21:47,101,12.95
6757,2982,2023-02-19,17:24:23,102,13.95
6758,2983,2023-02-19,17:26:31,128,15.50
6759,2984,2023-02-19,17:36:12,109,17.95
6760,2984,2023-02-19,17:36:12,129,15.50
6761,2985,2023-02-19,17:36:55,122,7.00
6762,2985,2023-02-19,17:36:55,132,16.95
6763,2986,2023-02-19,17:39:32,126,14.50
6764,2986,2023-02-19,17:39:32,117,12.95
6765,2987,2023-02-19,17:41:19,102,13.95
6766,2987,2023-02-19,17:41:19,126,14.50
6767,2987,2023-02-19,17:41:19,112,14.95
6768,2987,2023-02-19,17:41:19,120,13.95
6769,2988,2023-02-19,17:42:25,107,16.50
6770,2988,2023-02-19,17:42:25,131,17.95
6771,2989,2023-02-19,18:11:40,101,12.95
6772,2989,2023-02-19,18:11:40,126,14.50
6773,2989,2023-02-19,18:11:40,129,15.50
6774,2990,2023-02-19,18:13:19,130,19.95
6775,2991,2023-02-19,18:21:31,104,10.50
6776,2992,2023-02-19,18:38:54,102,13.95
6777,2993,2023-02-19,18:49:06,109,17.95
6778,2993,2023-02-19,18:49:06,127,17.95
6779,2994,2023-02-19,18:58:08,101,12.95
6780,2994,2023-02-19,18:58:08,114,9.00
6781,2995,2023-02-19,18:59:05,132,16.95
6782,2996,2023-02-19,19:05:53,131,17.95
6783,2997,2023-02-19,19:38:24,108,14.50
6784,2997,2023-02-19,19:38:24,124,14.50
6785,2998,2023-02-19,19:52:20,107,16.50
6786,2998,2023-02-19,19:52:20,104,10.50
6787,2998,2023-02-19,19:52:20,121,10.50
6788,2998,2023-02-19,19:52:20,105,7.00
6789,2999,2023-02-19,19:57:15,116,13.95
6790,2999,2023-02-19,19:57:15,116,13.95
6791,2999,2023-02-19,19:57:15,111,11.95
6792,3000,2023-02-19,19:57:23,102,13.95
6793,3000,2023-02-19,19:57:23,119,11.95
6794,3001,2023-02-19,20:34:39,101,12.95
6795,3001,2023-02-19,20:34:39,122,7.00
6796,3001,2023-02-19,20:34:39,106,7.00
6797,3001,2023-02-19,20:34:39,114,9.00
6798,3002,2023-02-19,21:27:34,125,17.95
6799,3002,2023-02-19,21:27:34,117,12.95
6800,3002,2023-02-19,21:27:34,112,14.95
6801,3002,2023-02-19,21:27:34,105,7.00
6802,3003,2023-02-19,21:32:12,104,10.50
6803,3003,2023-02-19,21:32:12,118,14.95
6804,3004,2023-02-19,21:56:20,120,13.95
6805,3005,2023-02-20,11:53:36,129,15.50
6806,3006,2023-02-20,12:01:32,116,13.95
6807,3006,2023-02-20,12:01:32,104,10.50
6808,3006,2023-02-20,12:01:32,126,14.50
6809,3006,2023-02-20,12:01:32,113,5.00
6810,3007,2023-02-20,12:06:37,127,17.95
6811,3008,2023-02-20,12:09:54,102,13.95
6812,3009,2023-02-20,12:21:25,107,16.50
6813,3009,2023-02-20,12:21:25,117,12.95
6814,3009,2023-02-20,12:21:25,122,7.00
6815,3010,2023-02-20,12:26:16,115,11.95
6816,3010,2023-02-20,12:26:16,102,13.95
6817,3010,2023-02-20,12:26:16,109,17.95
6818,3011,2023-02-20,12:29:25,122,7.00
6819,3012,2023-02-20,12:32:03,104,10.50
6820,3012,2023-02-20,12:32:03,111,11.95
6821,3012,2023-02-20,12:32:03,113,5.00
6822,3012,2023-02-20,12:32:03,122,7.00
6823,3013,2023-02-20,12:45:23,105,7.00
6824,3014,2023-02-20,12:58:29,107,16.50
6825,3014,2023-02-20,12:58:29,109,17.95
6826,3014,2023-02-20,12:58:29,119,11.95
6827,3014,2023-02-20,12:58:29,105,7.00
6828,3015,2023-02-20,12:59:05,101,12.95
6829,3016,2023-02-20,13:07:02,126,14.50
6830,3016,2023-02-20,13:07:02,113,5.00
6831,3017,2023-02-20,13:09:41,124,14.50
6832,3018,2023-02-20,13:12:40,116,13.95
6833,3018,2023-02-20,13:12:40,104,10.50
6834,3018,2023-02-20,13:12:40,125,17.95
6835,3018,2023-02-20,13:12:40,128,15.50
6836,3018,2023-02-20,13:12:40,111,11.95
6837,3018,2023-02-20,13:12:40,131,17.95
6838,3018,2023-02-20,13:12:40,114,9.00
6839,3019,2023-02-20,13:15:28,101,12.95
6840,3020,2023-02-20,13:17:11,123,9.00
6841,3021,2023-02-20,13:23:48,106,7.00
6842,3022,2023-02-20,13:24:12,116,13.95
6843,3022,2023-02-20,13:24:12,102,13.95
6844,3022,2023-02-20,13:24:12,103,9.00
6845,3022,2023-02-20,13:24:12,132,16.95
6846,3023,2023-02-20,13:29:47,118,14.95
6847,3023,2023-02-20,13:29:47,120,13.95
6848,3024,2023-02-20,13:35:59,101,12.95
6849,3025,2023-02-20,13:37:52,107,16.50
6850,3026,2023-02-20,13:38:14,102,13.95
6851,3026,2023-02-20,13:38:14,117,12.95
6852,3026,2023-02-20,13:38:14,130,19.95
6854,3027,2023-02-20,13:41:20,108,14.50
6855,3027,2023-02-20,13:41:20,129,15.50
6856,3027,2023-02-20,13:41:20,123,9.00
6857,3027,2023-02-20,13:41:20,106,7.00
6858,3028,2023-02-20,13:48:58,129,15.50
6859,3029,2023-02-20,13:55:24,102,13.95
6860,3029,2023-02-20,13:55:24,113,5.00
6861,3029,2023-02-20,13:55:24,119,11.95
6862,3029,2023-02-20,13:55:24,130,19.95
6863,3030,2023-02-20,13:59:16,102,13.95
6864,3030,2023-02-20,13:59:16,108,14.50
6865,3030,2023-02-20,13:59:16,111,11.95
6866,3030,2023-02-20,13:59:16,119,11.95
6867,3031,2023-02-20,14:06:14,101,12.95
6868,3031,2023-02-20,14:06:14,104,10.50
6869,3031,2023-02-20,14:06:14,105,7.00
6870,3032,2023-02-20,14:08:19,117,12.95
6871,3032,2023-02-20,14:08:19,119,11.95
6872,3032,2023-02-20,14:08:19,119,11.95
6873,3032,2023-02-20,14:08:19,120,13.95
6874,3033,2023-02-20,14:54:29,110,17.95
6875,3034,2023-02-20,14:55:08,124,14.50
6876,3034,2023-02-20,14:55:08,106,7.00
6877,3034,2023-02-20,14:55:08,114,9.00
6878,3035,2023-02-20,15:07:45,107,16.50
6879,3035,2023-02-20,15:07:45,128,15.50
6880,3036,2023-02-20,15:14:47,116,13.95
6881,3036,2023-02-20,15:14:47,104,10.50
6882,3037,2023-02-20,15:16:15,101,12.95
6883,3037,2023-02-20,15:16:15,109,17.95
6884,3038,2023-02-20,15:46:43,104,10.50
6885,3038,2023-02-20,15:46:43,113,5.00
6886,3039,2023-02-20,15:48:51,108,14.50
6887,3039,2023-02-20,15:48:51,129,15.50
6888,3040,2023-02-20,16:09:58,112,14.95
6889,3040,2023-02-20,16:09:58,114,9.00
6890,3041,2023-02-20,16:25:39,101,12.95
6891,3041,2023-02-20,16:25:39,104,10.50
6892,3041,2023-02-20,16:25:39,113,5.00
6893,3041,2023-02-20,16:25:39,122,7.00
6894,3042,2023-02-20,16:30:09,117,12.95
6895,3042,2023-02-20,16:30:09,129,15.50
6896,3042,2023-02-20,16:30:09,111,11.95
6897,3042,2023-02-20,16:30:09,106,7.00
6898,3043,2023-02-20,16:46:25,102,13.95
6899,3043,2023-02-20,16:46:25,109,17.95
6900,3044,2023-02-20,17:10:25,102,13.95
6901,3045,2023-02-20,17:27:46,102,13.95
6902,3045,2023-02-20,17:27:46,113,5.00
6903,3046,2023-02-20,17:35:34,132,16.95
6904,3047,2023-02-20,17:42:09,101,12.95
6905,3047,2023-02-20,17:42:09,116,13.95
6906,3047,2023-02-20,17:42:09,122,7.00
6907,3047,2023-02-20,17:42:09,132,16.95
6908,3048,2023-02-20,17:45:15,113,5.00
6909,3048,2023-02-20,17:45:15,121,10.50
6910,3048,2023-02-20,17:45:15,114,9.00
6911,3049,2023-02-20,17:49:20,118,14.95
6912,3050,2023-02-20,17:54:22,102,13.95
6913,3050,2023-02-20,17:54:22,117,12.95
6914,3050,2023-02-20,17:54:22,119,11.95
6915,3051,2023-02-20,17:57:09,113,5.00
6916,3051,2023-02-20,17:57:09,120,13.95
6917,3052,2023-02-20,17:57:21,132,16.95
6918,3053,2023-02-20,17:58:01,115,11.95
6919,3053,2023-02-20,17:58:01,124,14.50
6920,3053,2023-02-20,17:58:01,128,15.50
6921,3053,2023-02-20,17:58:01,132,16.95
6922,3054,2023-02-20,18:04:47,104,10.50
6923,3054,2023-02-20,18:04:47,126,14.50
6924,3055,2023-02-20,18:42:15,129,15.50
6925,3055,2023-02-20,18:42:15,111,11.95
6926,3055,2023-02-20,18:42:15,131,17.95
6927,3056,2023-02-20,19:01:48,123,9.00
6928,3057,2023-02-20,19:17:04,127,17.95
6929,3058,2023-02-20,19:19:17,125,17.95
6930,3058,2023-02-20,19:19:17,109,17.95
6931,3058,2023-02-20,19:19:17,121,10.50
6932,3059,2023-02-20,19:26:34,107,16.50
6933,3059,2023-02-20,19:26:34,102,13.95
6934,3060,2023-02-20,19:36:58,102,13.95
6935,3060,2023-02-20,19:36:58,113,5.00
6936,3061,2023-02-20,19:42:12,102,13.95
6937,3061,2023-02-20,19:42:12,131,17.95
6938,3062,2023-02-20,19:51:17,130,19.95
6939,3063,2023-02-20,20:03:43,125,17.95
6940,3063,2023-02-20,20:03:43,128,15.50
6941,3063,2023-02-20,20:03:43,132,16.95
6942,3064,2023-02-20,20:06:45,119,11.95
6943,3065,2023-02-20,20:12:13,102,13.95
6944,3065,2023-02-20,20:12:13,118,14.95
6945,3065,2023-02-20,20:12:13,123,9.00
6946,3066,2023-02-20,20:12:43,103,9.00
6947,3066,2023-02-20,20:12:43,112,14.95
6948,3067,2023-02-20,20:22:25,102,13.95
6949,3067,2023-02-20,20:22:25,128,15.50
6950,3067,2023-02-20,20:22:25,105,7.00
6951,3067,2023-02-20,20:22:25,123,9.00
6952,3068,2023-02-20,20:45:09,108,14.50
6953,3069,2023-02-20,20:47:39,110,17.95
6954,3069,2023-02-20,20:47:39,113,5.00
6955,3070,2023-02-20,21:02:16,113,5.00
6956,3071,2023-02-20,21:14:34,108,14.50
6957,3071,2023-02-20,21:14:34,109,17.95
6958,3071,2023-02-20,21:14:34,113,5.00
6959,3071,2023-02-20,21:14:34,118,14.95
6960,3072,2023-02-20,21:28:46,108,14.50
6961,3072,2023-02-20,21:28:46,108,14.50
6962,3072,2023-02-20,21:28:46,130,19.95
6963,3072,2023-02-20,21:28:46,106,7.00
6964,3073,2023-02-20,21:36:46,125,17.95
6965,3074,2023-02-20,21:39:19,101,12.95
6966,3074,2023-02-20,21:39:19,102,13.95
6967,3075,2023-02-20,22:11:07,116,13.95
6968,3075,2023-02-20,22:11:07,117,12.95
6969,3075,2023-02-20,22:11:07,128,15.50
6970,3076,2023-02-20,22:12:20,125,17.95
6971,3076,2023-02-20,22:12:20,110,17.95
6972,3076,2023-02-20,22:12:20,117,12.95
6973,3077,2023-02-20,22:17:15,106,7.00
6974,3078,2023-02-21,11:43:29,128,15.50
6975,3079,2023-02-21,12:04:27,107,16.50
6976,3080,2023-02-21,12:23:18,107,16.50
6977,3080,2023-02-21,12:23:18,111,11.95
6978,3080,2023-02-21,12:23:18,113,5.00
6979,3080,2023-02-21,12:23:18,105,7.00
6980,3081,2023-02-21,12:35:15,111,11.95
6981,3082,2023-02-21,12:37:30,101,12.95
6982,3082,2023-02-21,12:37:30,101,12.95
6983,3082,2023-02-21,12:37:30,116,13.95
6984,3082,2023-02-21,12:37:30,109,17.95
6985,3082,2023-02-21,12:37:30,127,17.95
6986,3082,2023-02-21,12:37:30,111,11.95
6987,3082,2023-02-21,12:37:30,105,7.00
6988,3082,2023-02-21,12:37:30,122,7.00
6989,3082,2023-02-21,12:37:30,106,7.00
6990,3083,2023-02-21,12:43:43,124,14.50
6991,3083,2023-02-21,12:43:43,125,17.95
6992,3083,2023-02-21,12:43:43,125,17.95
6993,3084,2023-02-21,12:44:07,102,13.95
6994,3084,2023-02-21,12:44:07,127,17.95
6995,3085,2023-02-21,12:49:36,112,14.95
6996,3086,2023-02-21,12:57:21,128,15.50
6997,3087,2023-02-21,12:59:13,108,14.50
6998,3087,2023-02-21,12:59:13,126,14.50
6999,3088,2023-02-21,13:20:12,121,10.50
7000,3088,2023-02-21,13:20:12,114,9.00
7001,3089,2023-02-21,13:42:51,107,16.50
7002,3089,2023-02-21,13:42:51,106,7.00
7003,3089,2023-02-21,13:42:51,114,9.00
7004,3090,2023-02-21,14:03:29,108,14.50
7005,3090,2023-02-21,14:03:29,124,14.50
7006,3090,2023-02-21,14:03:29,109,17.95
7007,3090,2023-02-21,14:03:29,111,11.95
7008,3091,2023-02-21,14:04:59,130,19.95
7009,3091,2023-02-21,14:04:59,106,7.00
7010,3092,2023-02-21,14:41:55,126,14.50
7011,3092,2023-02-21,14:41:55,127,17.95
7012,3092,2023-02-21,14:41:55,105,7.00
7013,3093,2023-02-21,15:07:39,109,17.95
7014,3094,2023-02-21,15:10:02,107,16.50
7015,3095,2023-02-21,15:11:34,101,12.95
7016,3095,2023-02-21,15:11:34,115,11.95
7017,3095,2023-02-21,15:11:34,104,10.50
7018,3095,2023-02-21,15:11:34,125,17.95
7019,3095,2023-02-21,15:11:34,120,13.95
7020,3095,2023-02-21,15:11:34,106,7.00
7021,3095,2023-02-21,15:11:34,106,7.00
7022,3096,2023-02-21,15:12:31,125,17.95
7023,3096,2023-02-21,15:12:31,128,15.50
7024,3097,2023-02-21,15:25:30,101,12.95
7025,3097,2023-02-21,15:25:30,115,11.95
7026,3097,2023-02-21,15:25:30,119,11.95
7027,3098,2023-02-21,15:26:00,127,17.95
7028,3098,2023-02-21,15:26:00,122,7.00
7029,3099,2023-02-21,15:37:24,127,17.95
7030,3100,2023-02-21,15:41:20,114,9.00
7031,3101,2023-02-21,16:12:23,107,16.50
7032,3101,2023-02-21,16:12:23,116,13.95
7033,3101,2023-02-21,16:12:23,125,17.95
7034,3101,2023-02-21,16:12:23,122,7.00
7035,3102,2023-02-21,16:32:10,107,16.50
7036,3102,2023-02-21,16:32:10,108,14.50
7037,3102,2023-02-21,16:32:10,130,19.95
7038,3103,2023-02-21,16:37:19,101,12.95
7039,3104,2023-02-21,16:45:25,106,7.00
7040,3105,2023-02-21,16:46:37,107,16.50
7041,3105,2023-02-21,16:46:37,125,17.95
7042,3105,2023-02-21,16:46:37,127,17.95
7043,3106,2023-02-21,17:16:04,117,12.95
7044,3107,2023-02-21,17:26:20,120,13.95
7045,3107,2023-02-21,17:26:20,105,7.00
7046,3108,2023-02-21,17:28:57,101,12.95
7047,3108,2023-02-21,17:28:57,112,14.95
7048,3108,2023-02-21,17:28:57,122,7.00
7049,3108,2023-02-21,17:28:57,106,7.00
7050,3109,2023-02-21,17:30:27,102,13.95
7051,3109,2023-02-21,17:30:27,125,17.95
7052,3109,2023-02-21,17:30:27,132,16.95
7053,3110,2023-02-21,17:54:51,108,14.50
7054,3111,2023-02-21,18:11:42,116,13.95
7055,3111,2023-02-21,18:11:42,106,7.00
7056,3112,2023-02-21,18:12:32,115,11.95
7057,3112,2023-02-21,18:12:32,125,17.95
7058,3112,2023-02-21,18:12:32,127,17.95
7059,3112,2023-02-21,18:12:32,132,16.95
7060,3113,2023-02-21,18:13:22,116,13.95
7061,3113,2023-02-21,18:13:22,108,14.50
7062,3114,2023-02-21,18:13:49,102,13.95
7063,3115,2023-02-21,18:15:34,132,16.95
7064,3116,2023-02-21,18:28:28,124,14.50
7065,3116,2023-02-21,18:28:28,110,17.95
7066,3117,2023-02-21,18:47:53,113,5.00
7067,3118,2023-02-21,19:07:50,116,13.95
7068,3118,2023-02-21,19:07:50,118,14.95
7069,3119,2023-02-21,19:16:59,126,14.50
7070,3120,2023-02-21,19:21:02,101,12.95
7071,3120,2023-02-21,19:21:02,113,5.00
7072,3121,2023-02-21,19:25:20,110,17.95
7073,3122,2023-02-21,19:29:14,108,14.50
7074,3122,2023-02-21,19:29:14,126,14.50
7075,3123,2023-02-21,19:46:07,126,14.50
7076,3123,2023-02-21,19:46:07,105,7.00
7077,3124,2023-02-21,19:59:20,125,17.95
7078,3124,2023-02-21,19:59:20,113,5.00
7079,3124,2023-02-21,19:59:20,131,17.95
7080,3125,2023-02-21,20:12:37,124,14.50
7081,3125,2023-02-21,20:12:37,109,17.95
7082,3125,2023-02-21,20:12:37,132,16.95
7083,3126,2023-02-21,20:35:12,102,13.95
7084,3127,2023-02-21,20:40:10,103,9.00
7085,3127,2023-02-21,20:40:10,110,17.95
7086,3127,2023-02-21,20:40:10,132,16.95
7087,3128,2023-02-21,21:45:43,109,17.95
7088,3129,2023-02-21,21:50:56,111,11.95
7089,3130,2023-02-21,21:59:36,111,11.95
7090,3130,2023-02-21,21:59:36,112,14.95
7091,3131,2023-02-21,22:14:02,105,7.00
7092,3132,2023-02-21,22:55:11,101,12.95
7093,3132,2023-02-21,22:55:11,102,13.95
7094,3132,2023-02-21,22:55:11,125,17.95
7095,3133,2023-02-21,23:05:24,128,15.50
7096,3133,2023-02-21,23:05:24,111,11.95
7097,3133,2023-02-21,23:05:24,121,10.50
7098,3134,2023-02-22,11:40:25,107,16.50
7099,3134,2023-02-22,11:40:25,108,14.50
7100,3135,2023-02-22,12:00:54,101,12.95
7101,3136,2023-02-22,12:39:19,102,13.95
7102,3136,2023-02-22,12:39:19,109,17.95
7103,3136,2023-02-22,12:39:19,113,5.00
7104,3136,2023-02-22,12:39:19,118,14.95
7105,3136,2023-02-22,12:39:19,120,13.95
7106,3136,2023-02-22,12:39:19,122,7.00
7107,3136,2023-02-22,12:39:19,131,17.95
7108,3136,2023-02-22,12:39:19,106,7.00
7109,3137,2023-02-22,12:40:49,112,14.95
7110,3138,2023-02-22,13:02:28,101,12.95
7111,3138,2023-02-22,13:02:28,102,13.95
7112,3138,2023-02-22,13:02:28,103,9.00
7113,3138,2023-02-22,13:02:28,104,10.50
7114,3138,2023-02-22,13:02:28,108,14.50
7115,3138,2023-02-22,13:02:28,112,14.95
7116,3138,2023-02-22,13:02:28,113,5.00
7117,3138,2023-02-22,13:02:28,105,7.00
7118,3139,2023-02-22,13:11:07,110,17.95
7119,3140,2023-02-22,13:40:06,119,11.95
7121,3142,2023-02-22,14:17:17,102,13.95
7122,3142,2023-02-22,14:17:17,110,17.95
7123,3142,2023-02-22,14:17:17,130,19.95
7124,3142,2023-02-22,14:17:17,131,17.95
7125,3143,2023-02-22,15:16:59,107,16.50
7126,3143,2023-02-22,15:16:59,119,11.95
7127,3144,2023-02-22,15:26:04,124,14.50
7128,3144,2023-02-22,15:26:04,127,17.95
7129,3144,2023-02-22,15:26:04,112,14.95
7130,3144,2023-02-22,15:26:04,105,7.00
7131,3145,2023-02-22,15:41:07,101,12.95
7132,3145,2023-02-22,15:41:07,108,14.50
7133,3145,2023-02-22,15:41:07,109,17.95
7134,3145,2023-02-22,15:41:07,113,5.00
7135,3146,2023-02-22,15:55:09,125,17.95
7136,3146,2023-02-22,15:55:09,118,14.95
7137,3146,2023-02-22,15:55:09,122,7.00
7138,3147,2023-02-22,15:59:59,108,14.50
7139,3147,2023-02-22,15:59:59,120,13.95
7140,3147,2023-02-22,15:59:59,121,10.50
7141,3147,2023-02-22,15:59:59,123,9.00
7142,3148,2023-02-22,16:03:50,120,13.95
7143,3149,2023-02-22,16:23:12,120,13.95
7144,3149,2023-02-22,16:23:12,122,7.00
7145,3149,2023-02-22,16:23:12,123,9.00
7146,3150,2023-02-22,16:23:23,124,14.50
7147,3151,2023-02-22,16:34:34,126,14.50
7148,3151,2023-02-22,16:34:34,131,17.95
7149,3151,2023-02-22,16:34:34,132,16.95
7150,3152,2023-02-22,16:42:27,110,17.95
7151,3152,2023-02-22,16:42:27,129,15.50
7152,3152,2023-02-22,16:42:27,112,14.95
7154,3153,2023-02-22,17:00:52,112,14.95
7155,3153,2023-02-22,17:00:52,132,16.95
7156,3154,2023-02-22,17:44:21,114,9.00
7157,3155,2023-02-22,18:28:37,106,7.00
7158,3156,2023-02-22,18:57:53,102,13.95
7159,3156,2023-02-22,18:57:53,106,7.00
7160,3157,2023-02-22,19:34:23,102,13.95
7161,3157,2023-02-22,19:34:23,108,14.50
7162,3158,2023-02-22,19:35:02,109,17.95
7163,3159,2023-02-22,19:38:44,118,14.95
7164,3159,2023-02-22,19:38:44,132,16.95
7165,3160,2023-02-22,19:51:29,116,13.95
7166,3160,2023-02-22,19:51:29,102,13.95
7167,3161,2023-02-22,19:53:24,124,14.50
7168,3161,2023-02-22,19:53:24,112,14.95
7169,3161,2023-02-22,19:53:24,120,13.95
7170,3161,2023-02-22,19:53:24,120,13.95
7171,3162,2023-02-22,20:40:55,124,14.50
7172,3162,2023-02-22,20:40:55,112,14.95
7173,3162,2023-02-22,20:40:55,105,7.00
7174,3163,2023-02-22,20:43:58,107,16.50
7175,3164,2023-02-22,20:47:46,130,19.95
7176,3165,2023-02-22,21:02:45,106,7.00
7177,3165,2023-02-22,21:02:45,114,9.00
7178,3166,2023-02-22,21:12:20,102,13.95
7179,3167,2023-02-22,21:13:36,103,9.00
7180,3167,2023-02-22,21:13:36,120,13.95
7181,3167,2023-02-22,21:13:36,122,7.00
7182,3167,2023-02-22,21:13:36,130,19.95
7183,3168,2023-02-22,21:36:58,107,16.50
7184,3169,2023-02-22,21:50:42,101,12.95
7185,3169,2023-02-22,21:50:42,107,16.50
7186,3169,2023-02-22,21:50:42,109,17.95
7187,3169,2023-02-22,21:50:42,131,17.95
7188,3170,2023-02-22,22:13:50,108,14.50
7189,3170,2023-02-22,22:13:50,130,19.95
7190,3170,2023-02-22,22:13:50,106,7.00
7191,3171,2023-02-23,11:18:31,121,10.50
7192,3172,2023-02-23,11:52:30,101,12.95
7193,3172,2023-02-23,11:52:30,108,14.50
7194,3173,2023-02-23,11:54:41,102,13.95
7195,3173,2023-02-23,11:54:41,111,11.95
7196,3173,2023-02-23,11:54:41,112,14.95
7197,3174,2023-02-23,12:09:18,104,10.50
7198,3175,2023-02-23,12:10:43,109,17.95
7199,3175,2023-02-23,12:10:43,117,12.95
7200,3175,2023-02-23,12:10:43,121,10.50
7201,3176,2023-02-23,12:21:42,102,13.95
7202,3176,2023-02-23,12:21:42,128,15.50
7203,3177,2023-02-23,12:23:43,104,10.50
7204,3177,2023-02-23,12:23:43,113,5.00
7205,3178,2023-02-23,12:30:16,122,7.00
7206,3179,2023-02-23,12:41:52,101,12.95
7207,3179,2023-02-23,12:41:52,127,17.95
